https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1630299600000,2021-08-30 05:00:00,BTC/USD,47884.0,48041.62451221,47800.0,48037.0,2716974.62130446,56.56003958
1630296000000,2021-08-30 04:00:00,BTC/USD,47980.0,48138.0,47781.0,47892.0,5950700.64235764,124.25249817
1630292400000,2021-08-30 03:00:00,BTC/USD,48449.39353145,48500.0,47814.0,47989.0,21973063.906196322,457.87709488
1630288800000,2021-08-30 02:00:00,BTC/USD,48514.0,48652.0,48449.39353145,48449.39353145,3244975.386264825,66.97659454
1630285200000,2021-08-30 01:00:00,BTC/USD,48431.0,48709.0,48407.0,48532.0,4353262.94878904,89.69881622
1630281600000,2021-08-30 00:00:00,BTC/USD,48801.0,48924.66460268,48383.0,48427.0,15081668.32367029,311.43098527
1630278000000,2021-08-29 23:00:00,BTC/USD,49173.0,49303.5759517,48778.00407332,48800.0,5862608.8224720005,120.13542669
1630274400000,2021-08-29 22:00:00,BTC/USD,48909.1059391,49432.0,48909.1059391,49175.0,15951892.724169502,324.39029434
1630270800000,2021-08-29 21:00:00,BTC/USD,48925.0,48975.09336247,48396.0,48909.0,11767954.285334729,240.60917797
1630267200000,2021-08-29 20:00:00,BTC/USD,48820.49249805,49007.0,48780.05146765,48925.0,4909972.7056055,100.35713246
1630263600000,2021-08-29 19:00:00,BTC/USD,48786.0,48886.0,48729.0,48820.0,2789819.0430425997,57.14500293
1630260000000,2021-08-29 18:00:00,BTC/USD,48797.0,48850.0,48678.0,48780.0,4448142.6537384,91.18783628
1630256400000,2021-08-29 17:00:00,BTC/USD,48693.63142406,48800.0,48539.0,48789.0,3107897.76817494,63.70078846
1630252800000,2021-08-29 16:00:00,BTC/USD,48467.0,48800.0,48366.0,48684.0,10949904.97099956,224.91793959
1630249200000,2021-08-29 15:00:00,BTC/USD,48250.0,48540.0,48213.0,48466.0,6516113.49173928,134.44710708
1630245600000,2021-08-29 14:00:00,BTC/USD,48336.0,48500.0,48250.0,48250.0,6080939.46155,126.0298334
1630242000000,2021-08-29 13:00:00,BTC/USD,48384.96557292,48550.0,48329.0,48337.55608713,2906165.6003521467,60.12231142
1630238400000,2021-08-29 12:00:00,BTC/USD,48222.0,48468.0,48156.0,48386.0,4548283.476947339,93.99998919
1630234800000,2021-08-29 11:00:00,BTC/USD,48584.0,48624.0,48222.0,48222.0,22704167.56053312,470.82592096
1630231200000,2021-08-29 10:00:00,BTC/USD,48603.4900693,48677.0,48425.0,48584.0,2815620.82052112,57.95366418
1630227600000,2021-08-29 09:00:00,BTC/USD,48528.0,48603.0,48330.0,48603.0,3538752.53719743,72.80934381
1630224000000,2021-08-29 08:00:00,BTC/USD,48506.9750834,48656.0,48325.0,48517.0,6313732.12624007,130.13442971
1630220400000,2021-08-29 07:00:00,BTC/USD,48451.0,48604.0,48377.0,48514.0,11711784.540018821,241.41040813
1630216800000,2021-08-29 06:00:00,BTC/USD,48327.61968068,48535.0,48271.0,48460.0,4726826.6267018,97.54078883
1630213200000,2021-08-29 05:00:00,BTC/USD,48166.50148662,48380.0,48120.0,48323.97863346,1645718.8237596601,34.05594635
1630209600000,2021-08-29 04:00:00,BTC/USD,48252.94035636,48298.0,47760.0,48161.0,17077993.85381273,354.60214393
1630206000000,2021-08-29 03:00:00,BTC/USD,48596.20591942,48693.0,48107.0,48256.0,10542966.52682624,218.47990979
1630202400000,2021-08-29 02:00:00,BTC/USD,49381.0,49430.0,48445.05980943,48591.0,12720276.52602165,261.78256315
1630198800000,2021-08-29 01:00:00,BTC/USD,49588.0,49650.0,49313.0,49372.0,5056823.15614096,102.42289468
1630195200000,2021-08-29 00:00:00,BTC/USD,48913.9769579,49650.0,48774.0,49586.68912511,18186128.780228518,366.75424597
1630191600000,2021-08-28 23:00:00,BTC/USD,48736.0,48914.0,48708.0,48914.0,790513.9147777801,16.16130177
1630188000000,2021-08-28 22:00:00,BTC/USD,48968.0,49006.16672173,48700.0,48727.0,2169183.83950863,44.51708169
1630184400000,2021-08-28 21:00:00,BTC/USD,48749.17306688,48981.0,48707.0,48963.0,991174.61675997,20.24333919
1630180800000,2021-08-28 20:00:00,BTC/USD,48682.0,48749.0,48621.0,48749.0,932269.02822797,19.12385953
1630177200000,2021-08-28 19:00:00,BTC/USD,48806.0,48806.0,48535.0,48684.34089654,4925152.403248667,101.1650217
1630173600000,2021-08-28 18:00:00,BTC/USD,49050.0,49109.0,48775.0,48797.0,1957339.59086078,40.11188374
1630170000000,2021-08-28 17:00:00,BTC/USD,49004.0,49069.0,48953.27605486,49046.0,2740403.66242522,55.87415207
1630166400000,2021-08-28 16:00:00,BTC/USD,48824.0,49210.0,48738.0,49001.0,12121730.15220949,247.37719949
1630162800000,2021-08-28 15:00:00,BTC/USD,48659.2886246,48825.0,48523.0,48825.0,2386978.85687625,48.88845585
1630159200000,2021-08-28 14:00:00,BTC/USD,48730.0,48730.0,48385.91723403,48660.0,7757673.269336999,159.42608445
1630155600000,2021-08-28 13:00:00,BTC/USD,48900.0,48929.0,48699.67491873,48738.0,7123209.8438487,146.15310115
1630152000000,2021-08-28 12:00:00,BTC/USD,48713.66283622,48949.0,48563.0,48900.0,13268494.863903,271.33936327
1630148400000,2021-08-28 11:00:00,BTC/USD,48876.0,48905.0,48670.0,48714.0,4275133.15363248,87.75984632
1630144800000,2021-08-28 10:00:00,BTC/USD,48945.0,49000.30315359,48865.0,48876.0,9924758.07367788,203.05994913
1630141200000,2021-08-28 09:00:00,BTC/USD,48954.0,49089.0,48920.0,48951.0,1403482.95959256,28.67118056
1630137600000,2021-08-28 08:00:00,BTC/USD,48962.11870939,49080.40619231,48938.0,48954.0,2646805.7724402,54.0672013
1630134000000,2021-08-28 07:00:00,BTC/USD,49018.0,49018.0,48844.0,48962.0,2232517.44874376,45.59694148
1630130400000,2021-08-28 06:00:00,BTC/USD,48896.0,49065.0,48612.0,49018.0,10898941.67896742,222.34570319
1630126800000,2021-08-28 05:00:00,BTC/USD,48976.0,49029.0,48896.0,48897.0,686301.10421553,14.03564849
1630123200000,2021-08-28 04:00:00,BTC/USD,48887.78768858,49086.0,48885.03468781,48975.0,1244648.5494622502,25.413957110000002
1630119600000,2021-08-28 03:00:00,BTC/USD,48960.0,49055.0,48872.0,48888.0,1209505.98098232,24.74034489
1630116000000,2021-08-28 02:00:00,BTC/USD,49156.0,49156.0,48853.0,48974.07119441,4641353.0288992915,94.77163968
1630112400000,2021-08-28 01:00:00,BTC/USD,49270.0,49303.0,49060.0,49147.0,4345871.884795,88.425985
1630108800000,2021-08-28 00:00:00,BTC/USD,49079.0,49310.0,48836.50157822,49270.0,11899387.4653758,241.51385154
1630105200000,2021-08-27 23:00:00,BTC/USD,48996.0,49127.0,48912.0,49079.0,5765645.75036123,117.47683837
1630101600000,2021-08-27 22:00:00,BTC/USD,48989.0,49049.0,48732.0,48991.0,6414776.478800501,130.9378555
1630098000000,2021-08-27 21:00:00,BTC/USD,48898.0,49065.0,48863.0,48982.0,9130165.86697646,186.39838853
1630094400000,2021-08-27 20:00:00,BTC/USD,48321.0,49159.0,48165.0,48898.0,34654712.38318984,708.71431108
1630090800000,2021-08-27 19:00:00,BTC/USD,48347.0,48500.0,48301.0,48321.0,15183002.46889881,314.21126361
1630087200000,2021-08-27 18:00:00,BTC/USD,48193.11466346,48388.0,48153.0,48341.0,5951621.79709852,123.11747372
1630083600000,2021-08-27 17:00:00,BTC/USD,48220.07408724,48350.0,48170.0,48188.0,3236573.5855625197,67.16555129
1630080000000,2021-08-27 16:00:00,BTC/USD,48199.0,48289.0,48010.0,48221.45168556,5323781.023600031,110.40275308
1630076400000,2021-08-27 15:00:00,BTC/USD,48149.0,48400.0,48127.0,48198.0,24091700.02538808,499.84854196
1630072800000,2021-08-27 14:00:00,BTC/USD,47301.0,48200.0,47229.0,48148.83644098,43461252.505978465,902.64387924
1630069200000,2021-08-27 13:00:00,BTC/USD,47369.68902817,47395.0,47073.0,47312.90685765,9650758.207741903,203.97728334
1630065600000,2021-08-27 12:00:00,BTC/USD,47472.41245326,47539.0,47269.0,47370.0,4426463.8887729,93.44445617
1630062000000,2021-08-27 11:00:00,BTC/USD,47438.0,47762.0,47370.0,47477.0,10865916.6266861,228.8669593
1630058400000,2021-08-27 10:00:00,BTC/USD,47220.0,47484.0,47220.0,47439.0,4731970.23762624,99.74852416
1630054800000,2021-08-27 09:00:00,BTC/USD,47180.0,47345.4926743,47011.0,47218.0,4678165.39337938,99.07589041
1630051200000,2021-08-27 08:00:00,BTC/USD,47470.0,47562.0,47159.0,47180.0,5256785.795996,111.4197922
1630047600000,2021-08-27 07:00:00,BTC/USD,47183.50675762,47536.0,46851.0,47479.34025992,18880209.36000371,397.65104689
1630044000000,2021-08-27 06:00:00,BTC/USD,47109.15783835,47250.0,47056.0,47183.0,3839481.29814424,81.37425128
1630040400000,2021-08-27 05:00:00,BTC/USD,46918.65514898,47182.0,46884.0,47106.0,3931768.75138434,83.46641089
1630036800000,2021-08-27 04:00:00,BTC/USD,46828.0,46994.0,46602.0,46919.0,5451367.10667224,116.18677096
1630033200000,2021-08-27 03:00:00,BTC/USD,47224.0,47267.0,46700.0,46830.22617305,8004152.31093529,170.91850638
1630029600000,2021-08-27 02:00:00,BTC/USD,47247.0,47479.0,47214.0,47228.6720316,6978141.690062552,147.75223164
1630026000000,2021-08-27 01:00:00,BTC/USD,47257.0,47646.0,47187.0,47247.0,13752638.11066416,291.07960528
1630022400000,2021-08-27 00:00:00,BTC/USD,46836.0,47298.0,46363.0,47260.0,24095109.3268628,509.84150078
1630018800000,2021-08-26 23:00:00,BTC/USD,47193.0,47392.0,46811.0,46840.0,4714644.87093,100.65424575
1630015200000,2021-08-26 22:00:00,BTC/USD,47269.1896632,47438.0,47143.47770678,47195.0,5041532.4244776,106.82344368
1630011600000,2021-08-26 21:00:00,BTC/USD,47049.0,47315.0,47036.0,47270.0,4670037.5947004,98.79495652
1630008000000,2021-08-26 20:00:00,BTC/USD,46948.0,47078.0,46875.0,47042.0,2715948.1765817,57.73453885
1630004400000,2021-08-26 19:00:00,BTC/USD,47020.0,47039.0,46794.0,46949.0,6371300.761211471,135.70684703
1630000800000,2021-08-26 18:00:00,BTC/USD,46975.0,47078.0,46747.0,47017.0,4243099.37774549,90.24606797
1629997200000,2021-08-26 17:00:00,BTC/USD,46924.56934564,47155.10106987,46922.62034191,46988.0,10077010.1841194,214.45922755
1629993600000,2021-08-26 16:00:00,BTC/USD,46805.0,47070.0,46521.0,46926.0,13186142.14028364,280.99863914
1629990000000,2021-08-26 15:00:00,BTC/USD,46857.0,47057.0,46668.0,46777.0,14549143.160006149,311.03198495
1629986400000,2021-08-26 14:00:00,BTC/USD,47196.0,47443.0,46851.0,46851.0,10303028.34831879,219.91053229
1629982800000,2021-08-26 13:00:00,BTC/USD,46947.0,47290.0,46864.0,47201.0,12305114.283426581,260.69605058
1629979200000,2021-08-26 12:00:00,BTC/USD,46858.75771732,47444.97618921,46310.0,46953.0,49595610.84808581,1056.28204477
1629975600000,2021-08-26 11:00:00,BTC/USD,46990.58483953,47228.3179086,46853.0,46859.0,7736415.975587689,165.09989491
1629972000000,2021-08-26 10:00:00,BTC/USD,46801.0,47059.0,46733.88833577,46990.0,3104458.4965189,66.06636511
1629968400000,2021-08-26 09:00:00,BTC/USD,46932.0,47019.0,46775.0,46788.0,4388503.72205784,93.79549718
1629964800000,2021-08-26 08:00:00,BTC/USD,46903.0,47087.50197417,46726.0,46933.0,11096510.48038851,236.43301047
1629961200000,2021-08-26 07:00:00,BTC/USD,46881.0,47053.0,46622.0,46892.0,42542171.15461008,907.23729324
1629957600000,2021-08-26 06:00:00,BTC/USD,47055.0,47268.0,46755.0,46890.08720811,21201108.155044794,452.14477979000003
1629954000000,2021-08-26 05:00:00,BTC/USD,47890.0,48053.0,46853.0,47060.00035305,36207406.73628269,769.38815267
1629950400000,2021-08-26 04:00:00,BTC/USD,47920.0,48014.0,47623.41703282,47899.0,12055280.2464389,251.6812511
1629946800000,2021-08-26 03:00:00,BTC/USD,48715.0,48728.1579436,47867.0,47928.0,14876179.30982928,310.38598126
1629943200000,2021-08-26 02:00:00,BTC/USD,48754.0,48853.0,48669.0,48716.0,2667284.90989988,54.75172243
1629939600000,2021-08-26 01:00:00,BTC/USD,49299.99352663,49348.0,48753.0,48754.0,3108835.38573834,63.76575021
1629936000000,2021-08-26 00:00:00,BTC/USD,48992.29076835,49385.0,48826.0,49296.0,8615003.60572176,174.76070281
1629932400000,2021-08-25 23:00:00,BTC/USD,48898.80768768,49093.9819925,48818.0,48992.74927858,3359750.540910577,68.5764851
1629928800000,2021-08-25 22:00:00,BTC/USD,49104.0,49255.0,48835.0,48898.80768768,3369055.3684454802,68.89851773
1629925200000,2021-08-25 21:00:00,BTC/USD,48687.0,49104.0,48683.96151815,49097.0,2569798.79214106,52.34125898
1629921600000,2021-08-25 20:00:00,BTC/USD,48681.0,49036.0,48625.0,48697.0,5450741.31700934,111.93176822
1629918000000,2021-08-25 19:00:00,BTC/USD,48952.44806743,49163.0,48542.0,48661.0,6238526.18039556,128.20382196
1629914400000,2021-08-25 18:00:00,BTC/USD,48846.0,49031.0,48748.0,48943.0,5275342.51534977,107.78543439
1629910800000,2021-08-25 17:00:00,BTC/USD,48739.20718765,49068.0,48528.0,48849.0,13749415.719310138,281.46770086
1629907200000,2021-08-25 16:00:00,BTC/USD,48827.0,48860.0,48644.86077619,48738.56694672,5660779.962928599,116.14580234
1629903600000,2021-08-25 15:00:00,BTC/USD,48456.0,48870.0,48302.0,48824.0,17766568.68100848,363.89006802
1629900000000,2021-08-25 14:00:00,BTC/USD,47650.0,48490.65362895,47332.31187513,48450.0,32354837.176742997,667.79849694
1629896400000,2021-08-25 13:00:00,BTC/USD,47785.0,47871.0,47614.0,47650.0,6587791.366664,138.25375376
1629892800000,2021-08-25 12:00:00,BTC/USD,47583.0,47800.0,47481.0,47785.0,6250586.376196849,130.80645341
1629889200000,2021-08-25 11:00:00,BTC/USD,47498.0,47644.0,47393.69759871,47583.0,3078817.0217696703,64.70413849
1629885600000,2021-08-25 10:00:00,BTC/USD,47263.0,47586.0,47217.0,47500.0,4398336.992825001,92.59656827
1629882000000,2021-08-25 09:00:00,BTC/USD,47300.0,47587.0,47142.96628448,47268.39040955,13628543.91088942,288.32257229
1629878400000,2021-08-25 08:00:00,BTC/USD,48146.05901155,48177.0,47300.0,47300.0,25000056.149563,528.54241331
1629874800000,2021-08-25 07:00:00,BTC/USD,48329.1848527,48495.7721093,48065.0,48146.10519334,4245141.950881881,88.17207402
1629871200000,2021-08-25 06:00:00,BTC/USD,48532.0,48600.0,48323.07766184,48328.0,3191239.2704421603,66.03292647
1629867600000,2021-08-25 05:00:00,BTC/USD,48019.42534862,48556.0,48019.15271093,48526.0,6576313.94481328,135.52145128
1629864000000,2021-08-25 04:00:00,BTC/USD,48000.0,48239.30640588,47923.0,48018.0,1986296.7314960398,41.36566978
1629860400000,2021-08-25 03:00:00,BTC/USD,48208.0,48271.0,48000.0,48000.0,1645701.83712,34.28545494
1629856800000,2021-08-25 02:00:00,BTC/USD,48163.0,48283.0,48063.0,48209.0,3116069.73890212,64.63668068
1629853200000,2021-08-25 01:00:00,BTC/USD,48004.0,48163.0,47723.0,48163.0,13348698.10934916,277.15669932
1629849600000,2021-08-25 00:00:00,BTC/USD,47696.45550645,48135.1621059,47655.0,48008.0,9671588.4531984,201.4578498
1629846000000,2021-08-24 23:00:00,BTC/USD,48324.74858299,48379.0,47555.0,47698.0,17892821.21894288,375.12728456
1629842400000,2021-08-24 22:00:00,BTC/USD,48195.0,48350.0,48128.17201516,48324.38850908,3205739.0193215758,66.33791173
1629838800000,2021-08-24 21:00:00,BTC/USD,48340.0,48381.0,47958.59531589,48195.0,3269426.1017953497,67.83745413
1629835200000,2021-08-24 20:00:00,BTC/USD,48248.0,48384.0,48067.78650305,48330.0,3330851.0517575997,68.91891272
1629831600000,2021-08-24 19:00:00,BTC/USD,48203.13574231,48422.0,47931.0,48250.0,6175389.14535,127.9873398
1629828000000,2021-08-24 18:00:00,BTC/USD,48030.66698877,48210.85642806,47850.0,48206.0,15869859.31416504,329.20921284
1629824400000,2021-08-24 17:00:00,BTC/USD,47979.0,48309.0,47886.0,48033.38206126,12649139.248561036,263.3405916
1629820800000,2021-08-24 16:00:00,BTC/USD,48297.0,48376.0,47765.0,47981.0,24043733.89414603,501.10947863
1629817200000,2021-08-24 15:00:00,BTC/USD,48532.0,48584.37652127,48220.0,48297.81361397,9772866.718316477,202.34594461
1629813600000,2021-08-24 14:00:00,BTC/USD,48622.0,48699.0,48330.87554443,48532.0,13392931.013693001,275.96083025
1629810000000,2021-08-24 13:00:00,BTC/USD,49329.0,49375.0,48414.0,48623.0,21451645.37437294,441.18308978
1629806400000,2021-08-24 12:00:00,BTC/USD,49439.0,49450.0,49049.0,49328.0,9825256.64730176,199.18214092
1629802800000,2021-08-24 11:00:00,BTC/USD,49301.0,49450.0,49104.0,49436.0,7010425.87327928,141.80811298
1629799200000,2021-08-24 10:00:00,BTC/USD,49610.0,49837.0,49278.0,49301.0,4431108.53398955,89.87867455
1629795600000,2021-08-24 09:00:00,BTC/USD,49703.0,49725.0,49525.0,49615.0,1811674.6539669503,36.51465593
1629792000000,2021-08-24 08:00:00,BTC/USD,49786.0,49860.0,49574.0,49705.0,5328415.9200737,107.20080314
1629788400000,2021-08-24 07:00:00,BTC/USD,49798.0,49850.0,49650.0,49787.0,3780257.8230694495,75.92861235
1629784800000,2021-08-24 06:00:00,BTC/USD,49579.78421744,49801.0,49498.0,49800.0,6274927.976538,126.00256981
1629781200000,2021-08-24 05:00:00,BTC/USD,49494.0,49634.92848309,49449.0,49581.65260432,2387831.2815229045,48.15957428
1629777600000,2021-08-24 04:00:00,BTC/USD,49336.0,49558.0,49185.0,49493.0,3581419.2752469396,72.36213758
1629774000000,2021-08-24 03:00:00,BTC/USD,49190.0,49369.99718779,49190.0,49337.0,2957964.14362746,59.95427658
1629770400000,2021-08-24 02:00:00,BTC/USD,48985.62395014,49202.0,48954.0,49188.0,3899795.15856396,79.28346667
1629766800000,2021-08-24 01:00:00,BTC/USD,49221.7455722,49251.0,48703.0,48985.62395014,39638421.524912275,809.18478379
1629763200000,2021-08-24 00:00:00,BTC/USD,49523.0,49693.0,49022.0,49214.0,10223414.294802941,207.73386221
1629759600000,2021-08-23 23:00:00,BTC/USD,49682.0,49731.0,49479.0,49525.0,2310607.83663675,46.65538287
1629756000000,2021-08-23 22:00:00,BTC/USD,49559.0,49685.0,49429.0,49685.0,3882436.0500515997,78.14100936
1629752400000,2021-08-23 21:00:00,BTC/USD,49517.0,49634.0,49364.0,49559.0,5402631.84107645,109.01414155
1629748800000,2021-08-23 20:00:00,BTC/USD,49259.0,49521.0,49055.0,49521.0,4909912.639171501,99.1480915
1629745200000,2021-08-23 19:00:00,BTC/USD,49453.51179604,49453.51179604,49074.0,49264.0,9504139.8235936,192.9226174
1629741600000,2021-08-23 18:00:00,BTC/USD,49425.0,49618.0,49377.0,49453.0,5804100.000323109,117.36598387
1629738000000,2021-08-23 17:00:00,BTC/USD,49727.0,49824.0,49407.0,49426.0,16527238.07178158,334.38348383
1629734400000,2021-08-23 16:00:00,BTC/USD,49544.32068779,49755.52490242,49397.0,49739.0,13708585.564236842,275.61039756
1629730800000,2021-08-23 15:00:00,BTC/USD,49735.0,49904.0,49347.0,49542.0,17548113.71611998,354.20680869
1629727200000,2021-08-23 14:00:00,BTC/USD,50167.76161427,50365.0,49710.0,49730.0,14426187.6540974,290.09024038
1629723600000,2021-08-23 13:00:00,BTC/USD,50294.0,50299.0,50079.0,50168.0,10977771.7032976,218.8201982
1629720000000,2021-08-23 12:00:00,BTC/USD,50419.0,50486.0,50253.30616021,50288.0,4119982.9248334398,81.92775463
1629716400000,2021-08-23 11:00:00,BTC/USD,50238.0,50483.0,50164.0,50420.0,5154682.581533,102.23487865
1629712800000,2021-08-23 10:00:00,BTC/USD,50345.0,50558.0,50029.05406791,50238.0,18555523.328654822,369.35234939000003
1629709200000,2021-08-23 09:00:00,BTC/USD,50271.79490187,50380.0,50187.0,50345.0,4008538.3479068,79.62137944
1629705600000,2021-08-23 08:00:00,BTC/USD,50158.0,50301.0,50113.70829719,50271.0,2788917.57505647,55.47766257
1629702000000,2021-08-23 07:00:00,BTC/USD,50174.0,50193.0,50046.0,50158.0,6519690.73276928,129.98306816
1629698400000,2021-08-23 06:00:00,BTC/USD,50249.0,50378.17331258,50036.0,50178.0,8922497.26022244,177.81691698
1629694800000,2021-08-23 05:00:00,BTC/USD,50309.46327558,50427.0,50193.0,50248.0,10686727.058727281,212.67965011
1629691200000,2021-08-23 04:00:00,BTC/USD,50288.0,50400.0,50134.0,50307.51359987,12152890.202910649,241.57207012
1629687600000,2021-08-23 03:00:00,BTC/USD,50066.0,50388.0,49873.0,50288.0,22833859.648038883,454.06179701
1629684000000,2021-08-23 02:00:00,BTC/USD,49843.0,50248.0,49593.0,50064.0,35464374.69305472,708.38076648
1629680400000,2021-08-23 01:00:00,BTC/USD,49431.0,49888.0,49351.0,49843.0,25090350.87121838,503.38765466
1629676800000,2021-08-23 00:00:00,BTC/USD,49267.0,49439.91650813,49098.0,49431.66283527,9336920.432517795,188.88542074
1629673200000,2021-08-22 23:00:00,BTC/USD,49286.0,49488.0,49215.0,49266.0,9436288.689999359,191.53754496
1629669600000,2021-08-22 22:00:00,BTC/USD,48701.58728674,49297.0,48624.39827658,49288.0,8910197.05177384,180.77822293
1629666000000,2021-08-22 21:00:00,BTC/USD,48389.0,48745.0,48281.0,48704.0,3869520.3410297604,79.44974419
1629662400000,2021-08-22 20:00:00,BTC/USD,48656.0,48666.0,48280.0,48400.24562122,4401226.182263123,90.93396378
1629658800000,2021-08-22 19:00:00,BTC/USD,48402.0,48691.0,48385.00410545,48655.87240436,3560998.428897935,73.18743356
1629655200000,2021-08-22 18:00:00,BTC/USD,48682.0,48682.0,48212.0,48411.54727928,6749695.09605896,139.42324663
1629651600000,2021-08-22 17:00:00,BTC/USD,48646.85838541,48757.0,48529.0,48683.68422263,3635215.96458372,74.67010812
1629648000000,2021-08-22 16:00:00,BTC/USD,48521.0,48844.0,48395.0,48630.0,9074350.4424117,186.59984459
1629644400000,2021-08-22 15:00:00,BTC/USD,48261.0,48529.0,48075.0,48520.0,12515205.449806001,257.93910655
1629640800000,2021-08-22 14:00:00,BTC/USD,48899.0,48943.0,48252.0,48262.0,11836170.74179298,245.24824379
1629637200000,2021-08-22 13:00:00,BTC/USD,48890.97623822,49016.0,48681.0,48901.0,8028274.107530271,164.17402727
1629633600000,2021-08-22 12:00:00,BTC/USD,49129.0,49220.0,48864.0,48891.0,4405756.79184048,90.11386128
1629630000000,2021-08-22 11:00:00,BTC/USD,49150.0,49213.0,49061.0,49129.0,1703421.52803051,34.67242419
1629626400000,2021-08-22 10:00:00,BTC/USD,49224.0,49469.0,49129.0,49148.0,6069094.80446456,123.48609922
1629622800000,2021-08-22 09:00:00,BTC/USD,49010.43372479,49280.0,49010.43372479,49221.0,3095343.8636372997,62.8866513
1629619200000,2021-08-22 08:00:00,BTC/USD,49235.51455247,49294.0,48941.42141955,49010.0,5734208.3924736,117.00078336
1629615600000,2021-08-22 07:00:00,BTC/USD,49188.92510991,49263.02310375,49132.0,49235.01614186,2120258.6917326003,43.06403974
1629612000000,2021-08-22 06:00:00,BTC/USD,49152.68090671,49308.0,49093.0,49188.0,4862474.48475408,98.85489316
1629608400000,2021-08-22 05:00:00,BTC/USD,49128.0,49243.0,48993.0,49149.0,4433692.75767549,90.20921601
1629604800000,2021-08-22 04:00:00,BTC/USD,48808.03182214,49131.54546872,48808.03182214,49127.0,2305486.61049785,46.92911455
1629601200000,2021-08-22 03:00:00,BTC/USD,48844.0,48894.0,48630.0,48803.39680906,4297366.787629988,88.05466563
1629597600000,2021-08-22 02:00:00,BTC/USD,49059.0,49059.0,48772.61333915,48852.0,2868656.9265954,58.72138145
1629594000000,2021-08-22 01:00:00,BTC/USD,48971.0,49163.57890148,48894.0,49054.0,3761595.00581554,76.68273751
1629590400000,2021-08-22 00:00:00,BTC/USD,48835.0,49012.0,48692.54567419,48983.0,6448940.4691844,131.6567068
1629586800000,2021-08-21 23:00:00,BTC/USD,49345.0,49382.39835306,48829.0,48837.0,3865800.65744445,79.15720985
1629583200000,2021-08-21 22:00:00,BTC/USD,49169.0,49368.0,49169.0,49354.0,2649911.5675093997,53.6919311
1629579600000,2021-08-21 21:00:00,BTC/USD,48998.0,49245.0,48902.0,49159.0,5039973.33805372,102.52391908
1629576000000,2021-08-21 20:00:00,BTC/USD,48970.22345164,49163.0,48881.76671501,48988.0,4273767.04158148,87.24110071
1629572400000,2021-08-21 19:00:00,BTC/USD,49511.0,49511.0,48817.0,48962.0,14415028.657255739,294.41257827
1629568800000,2021-08-21 18:00:00,BTC/USD,49665.46577458,49685.0,49340.0,49513.0,6429303.64719409,129.85081993
1629565200000,2021-08-21 17:00:00,BTC/USD,49505.0,49788.0,49425.0,49665.0,7293099.26888235,146.84585259
1629561600000,2021-08-21 16:00:00,BTC/USD,49223.0,49698.0,49128.0,49504.04716231,17165240.066712342,346.7441765
1629558000000,2021-08-21 15:00:00,BTC/USD,49038.0,49294.57651275,49003.0,49221.0,5664411.21607425,115.08118925
1629554400000,2021-08-21 14:00:00,BTC/USD,49154.31516761,49175.0,48976.0,49039.0,6259239.08315469,127.63798371
1629550800000,2021-08-21 13:00:00,BTC/USD,49233.0,49444.0,49057.0,49155.0,7220775.6975135,146.8980917
1629547200000,2021-08-21 12:00:00,BTC/USD,48530.0,49339.0,48463.0,49218.0,14724792.52225098,299.17494661
1629543600000,2021-08-21 11:00:00,BTC/USD,49311.0,49428.0,48219.0,48535.0,20783957.87587055,428.22618473
1629540000000,2021-08-21 10:00:00,BTC/USD,48833.0,49352.0,48795.20890844,49313.0,17510328.91272181,355.08545237
1629536400000,2021-08-21 09:00:00,BTC/USD,48875.0,48938.0,48784.0,48835.0,1826466.1854107499,37.40076145
1629532800000,2021-08-21 08:00:00,BTC/USD,48967.0,49100.0,48815.0,48881.0,5691378.73141467,116.43335307
1629529200000,2021-08-21 07:00:00,BTC/USD,48706.0,48999.0,48653.0,48966.0,4311063.32630496,88.04197456
1629525600000,2021-08-21 06:00:00,BTC/USD,48876.0,48876.0,48641.0,48710.0,4633017.7887564,95.11430484
1629522000000,2021-08-21 05:00:00,BTC/USD,48655.0,49001.0,48615.07509475,48873.0,7327021.70506647,149.91962239
1629518400000,2021-08-21 04:00:00,BTC/USD,48837.0,48837.0,48592.0,48655.0,6977425.047393151,143.40612573
1629514800000,2021-08-21 03:00:00,BTC/USD,48873.0,48936.0,48723.0,48835.0,3119671.95799355,63.88188713
1629511200000,2021-08-21 02:00:00,BTC/USD,49064.0,49100.0,48842.0,48882.0,4171751.05910742,85.34329731
1629507600000,2021-08-21 01:00:00,BTC/USD,48925.0,49087.0,48848.0,49067.0,4650625.12622873,94.78111819
1629504000000,2021-08-21 00:00:00,BTC/USD,49333.0,49374.0,48776.0,48926.0,16394621.5033031,335.09016685
1629500400000,2021-08-20 23:00:00,BTC/USD,49223.0,49373.0,49049.99693438,49330.49713104,9385369.136530207,190.25490685
1629496800000,2021-08-20 22:00:00,BTC/USD,49336.0,49375.0,48977.0,49223.0,13475434.85492733,273.76297371
1629493200000,2021-08-20 21:00:00,BTC/USD,48660.0,49400.0,48660.0,49337.0,15758847.895421559,319.41236588
1629489600000,2021-08-20 20:00:00,BTC/USD,48707.0,48844.0,48644.59780765,48664.80091353,5058329.404488461,103.94226031
